"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Cell_Type","Sex","metadata"
"Autophagy","7/130",0.227465401801045,0.585701787073589,0,0,1.44085500457654,2.13355632442343,"UVRAG;PRKAA2;LAMP2;ATG9A;PRKACB;HIF1A;TRP53INP2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Hypertrophic cardiomyopathy (HCM)","5/86",0.230254762978996,0.585701787073589,0,0,1.56212795798881,2.29409256494941,"CACNB4;PRKAA2;ATP2A2;CACNA2D2;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Pathways in cancer","24/535",0.232668663553872,0.585701787073589,0,0,1.19179673205734,1.73780634662542,"GSK3B;HSP90AA1;HSP90AB1;CUL2;ADCY1;STK4;HIF1A;PTK2;GNAI1;HSP90B1;TFG;APC;GNB2;GNAQ;TPR;GNB1;MDM2;GNAS;SOS1;CALM1;PRKACB;CRK;CALM2;RUNX1T1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Relaxin signaling pathway","7/131",0.233099903501112,0.585701787073589,0,0,1.42916043580432,2.08126940271049,"GNB2;GNB1;GNAS;ADCY1;SOS1;PRKACB;GNAI1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Mineral absorption","3/44",0.234745557517589,0.585701787073589,0,0,1.85067000867637,2.68208922010474,"ATP1A3;ATP2B1;ATP1B1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Progesterone-mediated oocyte maturation","5/90",0.258841118585091,0.639489822386695,0,0,1.48830522962157,2.01150531104117,"HSP90AA1;HSP90AB1;ADCY1;PRKACB;GNAI1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Phenylalanine, tyrosine and tryptophan biosynthesis","1/8",0.267149168668337,0.650412139012609,0,0,3.61009949314811,4.76514393948755,"GOT1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Cortisol synthesis and secretion","4/69",0.268520039239667,0.650412139012609,0,0,1.55656586157905,2.04661907738865,"GNAQ;GNAS;ADCY1;PRKACB","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Collecting duct acid secretion","2/27",0.27495677435525,0.650412139012609,0,0,2.02242105263158,2.61123150445324,"ATP6V0C;ATP6V0A1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Type II diabetes mellitus","3/48",0.276094230001835,0.650412139012609,0,0,1.68581466842336,2.16966549244311,"PKM;PRKCE;CACNA1A","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Ras signaling pathway","11/233",0.276167059025195,0.650412139012609,0,0,1.25463945969938,1.61440645913432,"NTRK2;GNB2;GNB1;PAK6;CALM1;STK4;SOS1;PRKACB;GRIN2B;CALM2;GRIN1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","4/72",0.294186795110916,0.686435855258804,0,0,1.48766102747167,1.82021330297773,"CACNB4;ATP2A2;CACNA2D2;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Human immunodeficiency virus 1 infection","11/238",0.299172789285435,0.691665531192015,0,0,1.22668160514322,1.48027837792148,"PPP3CA;IRF3;GNB2;GNAQ;GNB1;PAK6;CALM1;CALM2;CRK;PTK2;GNAI1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Tight junction","8/167",0.305036600678712,0.698811121554868,0,0,1.27314281901139,1.51163239722497,"DLG2;PRKAA2;CTTN;PRKCE;NEDD4;PPP2R2A;PRKACB;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Phosphatidylinositol signaling system","5/98",0.3181293118942,0.720330909643461,0,0,1.35971079956251,1.55727315875552,"PIKFYVE;PPIP5K2;PIP5K1A;CALM1;CALM2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Glioma","4/75",0.320147070952649,0.720330909643461,0,0,1.42457913709168,1.62255972641859,"MDM2;SOS1;CALM1;CALM2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Pertussis","4/76",0.328842391026735,0.727117807092394,0,0,1.40472002345353,1.5622968767794,"IRF3;CALM1;CALM2;GNAI1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Glyoxylate and dicarboxylate metabolism","2/31",0.331819634188989,0.727117807092394,0,0,1.74310344827586,1.9229284986481,"MDH1;PCCA","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Propanoate metabolism","2/31",0.331819634188989,0.727117807092394,0,0,1.74310344827586,1.9229284986481,"LDHB;PCCA","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Chemokine signaling pathway","9/197",0.337093992770891,0.732307639467798,0,0,1.21111299482919,1.316956370752,"GSK3B;GNB2;GNB1;ADCY1;SOS1;PRKACB;CRK;PTK2;GNAI1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"beta-Alanine metabolism","2/32",0.345863596010348,0.736592486252315,0,0,1.68491228070175,1.78888958710445,"GAD1;GAD2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Salmonella infection","4/78",0.346267193011595,0.736592486252315,0,0,1.36661199458033,1.449352927151,"DYNC2H1;ARPC1A;PKN1;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Focal adhesion","9/199",0.34783534073026,0.736592486252315,0,0,1.19823862444957,1.26537122550414,"PPP1CB;GSK3B;PAK6;TNR;ARHGAP5;SOS1;CRK;PTK2;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Chagas disease (American trypanosomiasis)","5/103",0.356002422589653,0.737169290282792,0,0,1.29000080877794,1.33233572395293,"GNAQ;GNAS;PPP2R2A;ADCY1;GNAI1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Necroptosis","8/176",0.356413410807624,0.737169290282792,0,0,1.20437034230138,1.24250547130349,"HSP90AA1;HSP90AB1;H2AFY;H2AFJ;FAF1;DNM1L;PPIA;SLC25A4","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"SNARE interactions in vesicular transport","2/33",0.359808820257077,0.737169290282792,0,0,1.6304753820034,1.66664330993358,"STX7;VAMP4","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Starch and sucrose metabolism","2/33",0.359808820257077,0.737169290282792,0,0,1.6304753820034,1.66664330993358,"GPI1;PGM2L1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Ovarian steroidogenesis","3/57",0.370613397048416,0.750194825769191,0,0,1.40418679549114,1.39378993832047,"GNAS;ADCY1;PRKACB","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Amoebiasis","5/106",0.378825989189813,0.750194825769191,0,0,1.25148776436428,1.21479202904757,"GNAQ;GNAS;ADCY1;PRKACB;PTK2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Axon guidance","8/180",0.379578496395203,0.750194825769191,0,0,1.17611498365308,1.13929536556999,"ENAH;GSK3B;PPP3CA;PAK6;SRGAP3;PLXNA4;PTK2;GNAI1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Phagosome","8/180",0.379578496395203,0.750194825769191,0,0,1.17611498365308,1.13929536556999,"DYNC2H1;ATP6V0B;PIKFYVE;LAMP2;STX7;ATP6V0C;ACTG1;ATP6V0A1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Endometrial cancer","3/58",0.38105134007324,0.750194825769191,0,0,1.37858426158821,1.33008726929779,"GSK3B;APC;SOS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"RNA degradation","4/83",0.389819195844509,0.7615072663009,0,0,1.27978357436291,1.20564858853748,"CNOT4;TTC37;ZCCHC7;ENO2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Hippo signaling pathway","7/159",0.403169602801311,0.781528768507156,0,0,1.16418612757058,1.05754429746004,"PPP1CB;GSK3B;DLG2;APC;PPP2R2A;YWHAG;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Insulin resistance","5/110",0.409210050633304,0.787182692821319,0,0,1.20356042020507,1.07541335070745,"PPP1CB;GSK3B;PRKAA2;PRKCE;OGT","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Thyroid cancer","2/37",0.414361633363231,0.791054027329804,0,0,1.44383458646617,1.27204162600913,"TFG;TPR","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Fatty acid biosynthesis","1/14",0.419581715272587,0.792170817393523,0,0,1.94329323764278,1.68774430810101,"ACSL3","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Signaling pathways regulating pluripotency of stem cells","6/137",0.423369701943383,0.792170817393523,0,0,1.15757906215921,0.994950179841854,"GSK3B;RIF1;SETDB1;APC;SMARCAD1;JARID2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Fc gamma R-mediated phagocytosis","4/87",0.424377223603673,0.792170817393523,0,0,1.21785294211145,1.04386138679832,"PRKCE;ARPC1A;PIP5K1A;CRK","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Aldosterone-regulated sodium reabsorption","2/38",0.427641760397248,0.792395026618431,0,0,1.40365497076023,1.1923620052005,"ATP1A3;ATP1B1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Kaposi sarcoma-associated herpesvirus infection","9/216",0.44022164177767,0.806602878635564,0,0,1.09885097291991,0.901581892114306,"PPP3CA;GSK3B;UBB;IRF3;GNB2;GNB1;CALM1;HIF1A;CALM2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Thiamine metabolism","1/15",0.44171110020519,0.806602878635564,0,0,1.80439271635067,1.47436789924161,"NFS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Leukocyte transendothelial migration","5/115",0.446872814098377,0.810157907574037,0,0,1.14855290020416,0.925137833872357,"THY1;ARHGAP5;PTK2;GNAI1;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Hepatocellular carcinoma","7/171",0.477749825489187,0.859949685880537,0,0,1.0783233726377,0.796523034946346,"GSK3B;SMARCB1;APC;CSNK1A1;SOS1;BRD7;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Selenocompound metabolism","1/17",0.483473949826112,0.86408110181688,0,0,1.57867936925099,1.14731761456369,"SEPSECS","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Carbohydrate digestion and absorption","2/43",0.491507114803781,0.872252062891217,0,0,1.23215661103979,0.875174797719561,"ATP1A3;ATP1B1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Glycerophospholipid metabolism","4/97",0.508111983691163,0.88659752851273,0,0,1.08633358867421,0.735505866432293,"LYPLA2;LPGAT1;ETNK1;GPCPD1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Adipocytokine signaling pathway","3/71",0.511270590697905,0.88659752851273,0,0,1.11427574982562,0.7475189036239,"PRKAA2;ACSL3;ADIPOR1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Sphingolipid signaling pathway","5/124",0.512888889154991,0.88659752851273,0,0,1.06118801549682,0.708551043720014,"SGMS1;PRKCE;GNAQ;PPP2R2A;GNAI1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Glycosphingolipid biosynthesis","2/45",0.515768457691866,0.88659752851273,0,0,1.17472460220318,0.777782033894678,"HEXA;ST3GAL6","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Tuberculosis","7/178",0.520145630263698,0.88659752851273,0,0,1.03380194415398,0.675740969162036,"PPP3CA;ATP6V0B;LAMP2;CALM1;CALM2;ATP6V0C;ATP6V0A1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"B cell receptor signaling pathway","3/72",0.52070901173165,0.88659752851273,0,0,1.09806954230395,0.716560556182367,"GSK3B;PPP3CA;SOS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Choline metabolism in cancer","4/99",0.524218379953955,0.88659752851273,0,0,1.06335231217886,0.686762821908005,"PIP5K1A;GPCPD1;SOS1;HIF1A","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"T cell receptor signaling pathway","4/101",0.540067255401392,0.899584242348345,0,0,1.04131871718848,0.641516475166388,"GSK3B;PPP3CA;PAK6;SOS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Th17 cell differentiation","4/102",0.547890277626887,0.899584242348345,0,0,1.0306391685962,0.620115217563201,"PPP3CA;HSP90AA1;HSP90AB1;HIF1A","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"ABC transporters","2/48",0.550690836265713,0.899584242348345,0,0,1.09794050343249,0.655011237298947,"ABCA5;ABCC5","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Sphingolipid metabolism","2/48",0.550690836265713,0.899584242348345,0,0,1.09794050343249,0.655011237298947,"SGMS1;ACER3","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Chronic myeloid leukemia","3/76",0.557437162043628,0.899584242348345,0,0,1.0376847690725,0.606428681978445,"MDM2;SOS1;CRK","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Glycosaminoglycan degradation","1/21",0.557871626372103,0.899584242348345,0,0,1.26268068331143,0.736933785760113,"HEXA","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Cellular senescence","7/185",0.56121766026333,0.899584242348345,0,0,0.992782201056626,0.573477126470826,"PPP1CB;PPP3CA;RBBP4;MDM2;CALM1;CALM2;SLC25A4","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Amino sugar and nucleotide sugar metabolism","2/49",0.561930694719786,0.899584242348345,0,0,1.07452407614782,0.619330700928179,"GPI1;HEXA","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Arginine and proline metabolism","2/50",0.572967633036008,0.899584242348345,0,0,1.05208333333333,0.58593261585219,"GOT1;CKB","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"N-Glycan biosynthesis","2/50",0.572967633036008,0.899584242348345,0,0,1.05208333333333,0.58593261585219,"MAN1A2;MGAT5","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Wnt signaling pathway","6/160",0.573667952354569,0.899584242348345,0,0,0.983508554937126,0.546540159533268,"GSK3B;PPP3CA;APC;CSNK1A1;PRKACB;CXXC4","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Other types of O-glycan biosynthesis","1/22",0.574734377055887,0.899584242348345,0,0,1.20249045741818,0.665996090548552,"OGT","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Phenylalanine metabolism","1/23",0.590954792910241,0.913623360818287,0,0,1.1477720702425,0.603746194437296,"GOT1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Terpenoid backbone biosynthesis","1/23",0.590954792910241,0.913623360818287,0,0,1.1477720702425,0.603746194437296,"HMGCR","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"ECM-receptor interaction","3/83",0.61745710022093,0.936129682390766,0,0,0.946541501976285,0.456370902005892,"SV2A;TNR;CD47","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","1/25",0.62156543883488,0.936129682390766,0,0,1.05201489268506,0.500247895739736,"PIGN","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"C-type lectin receptor signaling pathway","4/112",0.622031766139378,0.936129682390766,0,0,0.934721000684061,0.443771990141724,"PPP3CA;MDM2;CALM1;CALM2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Rheumatoid arthritis","3/84",0.625566836598168,0.936129682390766,0,0,0.934807007270775,0.438515257767934,"ATP6V0B;ATP6V0C;ATP6V0A1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"MicroRNAs in cancer","10/281",0.631925670528125,0.936129682390766,0,0,0.93070385491089,0.427177714350094,"ZEB2;UBE2I;APC;PRKCE;MDM2;TNR;SOS1;SLC7A1;CRK;GLS","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Ribosome","6/170",0.632720840218405,0.936129682390766,0,0,0.923054587688734,0.422506051736159,"MRPS15;RPS15A;RPS8;RPL23;RPL14;RPS2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Valine, leucine and isoleucine degradation","2/56",0.634902920558523,0.936129682390766,0,0,0.934892787524366,0.424706061732381,"PCCA;MCCC1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Folate biosynthesis","1/26",0.636001792240768,0.936129682390766,0,0,1.00988173455979,0.457025915148004,"MOCS2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Viral myocarditis","3/87",0.649181224091974,0.936129682390766,0,0,0.901279879540749,0.389391992295352,"CXADR;EIF4G2;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Legionellosis","2/58",0.653922792876375,0.936129682390766,0,0,0.90140977443609,0.382888213611191,"HSPA8;HSF1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"VEGF signaling pathway","2/58",0.653922792876375,0.936129682390766,0,0,0.90140977443609,0.382888213611191,"PPP3CA;PTK2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Colorectal cancer","3/88",0.656813055928591,0.936129682390766,0,0,0.890630086026506,0.374381560570875,"GSK3B;APC;SOS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Taste transduction","3/88",0.656813055928591,0.936129682390766,0,0,0.890630086026506,0.374381560570875,"GABRA1;CACNA1A;PRKACB","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Mucin type O-glycan biosynthesis","1/28",0.663245371344323,0.936129682390766,0,0,0.934978342337081,0.383911704671556,"GALNT17","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"RNA polymerase","1/28",0.663245371344323,0.936129682390766,0,0,0.934978342337081,0.383911704671556,"POLR3A","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Antigen processing and presentation","3/90",0.671716098979928,0.936129682390766,0,0,0.870064967516242,0.346215816390348,"HSPA8;HSP90AA1;HSP90AB1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Protein digestion and absorption","3/90",0.671716098979928,0.936129682390766,0,0,0.870064967516242,0.346215816390348,"SLC1A1;ATP1A3;ATP1B1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Phospholipase D signaling pathway","5/149",0.675126480961968,0.936129682390766,0,0,0.875807280199618,0.344065467398122,"GNAS;PIP5K1A;ADCY1;SOS1;DNM1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Fatty acid elongation","1/29",0.676093659504442,0.936129682390766,0,0,0.901539327951943,0.35288382606161,"TECR","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Cytosolic DNA-sensing pathway","2/61",0.680958341987522,0.937713126671341,0,0,0.855441570026762,0.328706970395367,"POLR3A;IRF3","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Circadian rhythm","1/30",0.688452359723076,0.942880405707691,0,0,0.870406452489918,0.324930699469809,"PRKAA2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Cell cycle","4/123",0.694150190973066,0.945545125001149,0,0,0.847830425046008,0.309514849061622,"GSK3B;ORC2;MDM2;YWHAG","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Basal cell carcinoma","2/63",0.698005801953735,0.945685280066351,0,0,0.827308024158758,0.297440286795591,"GSK3B;APC","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Biosynthesis of unsaturated fatty acids","1/32",0.711774817286367,0.946607156583407,0,0,0.814166419397228,0.276811441500179,"TECR","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"AMPK signaling pathway","4/126",0.712017364160068,0.946607156583407,0,0,0.826852372507461,0.280842872344112,"PRKAA2;PPP2R2A;HMGCR;ADIPOR1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Aminoacyl-tRNA biosynthesis","2/66",0.722154106691236,0.946607156583407,0,0,0.788404605263158,0.256638880108967,"SEPSECS;SARS","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Non-small cell lung cancer","2/66",0.722154106691236,0.946607156583407,0,0,0.788404605263158,0.256638880108967,"SOS1;STK4","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Pentose and glucuronate interconversions","1/34",0.733353464258635,0.946607156583407,0,0,0.764743360012742,0.237167929113562,"RPE","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Prion diseases","1/34",0.733353464258635,0.946607156583407,0,0,0.764743360012742,0.237167929113562,"PRKACB","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Hepatitis C","5/160",0.733941867686708,0.946607156583407,0,0,0.81318447181148,0.251538654986327,"GSK3B;IRF3;PPP2R2A;SOS1;YWHAG","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"RIG-I-like receptor signaling pathway","2/68",0.737331916746311,0.946607156583407,0,0,0.764433811802233,0.232936074333069,"SIKE1;IRF3","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Fructose and mannose metabolism","1/35",0.743529942370421,0.946607156583407,0,0,0.742212259410992,0.219951813625052,"ALDOA","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Acute myeloid leukemia","2/69",0.744652118185708,0.946607156583407,0,0,0.752985074626866,0.222008707643055,"SOS1;RUNX1T1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Type I diabetes mellitus","2/69",0.744652118185708,0.946607156583407,0,0,0.752985074626866,0.222008707643055,"GAD1;GAD2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"FoxO signaling pathway","4/132",0.745431689080522,0.946607156583407,0,0,0.787846306068602,0.231462768616679,"PRKAA2;MDM2;STK4;SOS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Nicotinate and nicotinamide metabolism","1/36",0.753318526000172,0.946607156583407,0,0,0.720968650272198,0.204226721340801,"NT5M","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Renin-angiotensin system","1/36",0.753318526000172,0.946607156583407,0,0,0.720968650272198,0.204226721340801,"NLN","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Prolactin signaling pathway","2/72",0.765570186745552,0.946607156583407,0,0,0.720601503759398,0.192497436390747,"GSK3B;SOS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Purine metabolism","4/136",0.766013749909366,0.946607156583407,0,0,0.763812265131526,0.203598099877065,"PKM;PDE10A;NT5M;ADCY1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Influenza A","5/168",0.771591638854002,0.946607156583407,0,0,0.772949404737785,0.200425652434627,"HSPA8;GSK3B;IRF3;PABPN1;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Inositol phosphate metabolism","2/73",0.772204623331758,0.946607156583407,0,0,0.710415122312824,0.183646364131373,"PIKFYVE;PIP5K1A","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Epstein-Barr virus infection","7/229",0.77381378673088,0.946607156583407,0,0,0.794176958415369,0.203646048233926,"PSMD11;PSMD14;IRF3;PSMC4;NEDD4;MDM2;PSMD1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Viral carcinogenesis","7/229",0.77381378673088,0.946607156583407,0,0,0.794176958415369,0.203646048233926,"PKM;IRF3;MDM2;UBE3A;PRKACB;HDAC9;YWHAG","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"African trypanosomiasis","1/39",0.780501789743139,0.950176091861213,0,0,0.66394633100491,0.164538015159031,"GNAQ","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Ferroptosis","1/40",0.788880952622698,0.951186603162297,0,0,0.646888372249739,0.153403013758419,"ACSL3","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Tyrosine metabolism","1/40",0.788880952622698,0.951186603162297,0,0,0.646888372249739,0.153403013758419,"GOT1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Bladder cancer","1/41",0.796940648692837,0.952507981980232,0,0,0.630683311432326,0.143149389614916,"MDM2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"NOD-like receptor signaling pathway","6/205",0.79753644522948,0.952507981980232,0,0,0.759312435191832,0.171777540738413,"HSP90AA1;HSP90AB1;IRF3;ERBIN;MFN2;DNM1L","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Basal transcription factors","1/43",0.81214983654215,0.960798734982447,0,0,0.600588198485702,0.124964643560123,"GTF2H5","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Nucleotide excision repair","1/43",0.81214983654215,0.960798734982447,0,0,0.600588198485702,0.124964643560123,"GTF2H5","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Breast cancer","4/147",0.815916386056523,0.960798734982447,0,0,0.704651548978726,0.143356705062468,"GSK3B;APC;CSNK1A1;SOS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Gastric cancer","4/150",0.827905627076786,0.970382409410931,0,0,0.69006397513283,0.130322796651271,"GSK3B;APC;CSNK1A1;SOS1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Ether lipid metabolism","1/47",0.839239826814609,0.974333956788725,0,0,0.548248871622008,0.0960854201275951,"PAFAH1B1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"PPAR signaling pathway","2/85",0.839824832556632,0.974333956788725,0,0,0.607324032974001,0.106015662352851,"GK;ACSL3","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"mTOR signaling pathway","4/154",0.842876200714056,0.974333956788725,0,0,0.671521547933157,0.1147866616274,"GSK3B;PRKAA2;SOS1;EIF4E","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Cholesterol metabolism","1/49",0.851284315218674,0.978195710942915,0,0,0.525350416119141,0.084586203340478,"NPC1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Fatty acid degradation","1/50",0.856964233597855,0.978195710942915,0,0,0.514602161495347,0.0794335242834825,"ACSL3","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Neuroactive ligand-receptor interaction","10/348",0.85786211158089,0.978195710942915,0,0,0.743579252171723,0.113999549083089,"GRIA1;GABRA1;GRIA2;GABRB1;GLRB;CCK;GRIN2B;GABRD;GRIN1;GRIA4","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Fanconi anemia pathway","1/51",0.86242748862116,0.978971743840235,0,0,0.504283837056505,0.0746361282842689,"WDR48","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Glycosaminoglycan biosynthesis","1/53",0.872736712130046,0.986231620882384,0,0,0.484837764075609,0.0659967750499435,"EXTL2","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Cell adhesion molecules (CAMs)","4/170",0.892221535116244,0.999994721614888,0,0,0.606287948628286,0.0691415745049476,"NLGN1;NRXN3;NRCAM;GLG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Pyrimidine metabolism","1/58",0.895258955997305,0.999994721614888,0,0,0.44219286718768,0.0489252209439572,"NT5M","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"NF-kappa B signaling pathway","2/102",0.904700616487544,0.999994721614888,0,0,0.503631578947368,0.050439307252913,"UBE2I;ERC1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Glycerolipid metabolism","1/61",0.906813083955448,0.999994721614888,0,0,0.420017520805957,0.0410856651979563,"GK","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Apoptosis","3/141",0.908496580783156,0.999994721614888,0,0,0.547058486566993,0.05249800525557,"BIRC6;SPTAN1;ACTG1","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
"Systemic lupus erythematosus","3/143",0.913360458086328,0.999994721614888,0,0,0.539186900056465,0.0488636349260886,"H2AFY;H2AFJ;GRIN2B","Pvalb","females","M_MUT_and_WT_F_P30_CORT"
