,Unnamed: 0,Metadata,Sex,Cell Type,Time Point,Tissue,Ontology,GO.ID,Term,Annotated,Significant,Expected,Fisher
1,2,Lamp5_M_P120_CORT_MF,M,Lamp5,P120,CORT,MF,GO:0050998,nitric-oxide synthase binding,19,9,0.94,1e-07
2,3,Lamp5_M_P120_CORT_MF,M,Lamp5,P120,CORT,MF,GO:0048306,calcium-dependent protein binding,62,13,3.08,8.6e-06
3,4,Lamp5_M_P120_CORT_MF,M,Lamp5,P120,CORT,MF,GO:0045294,alpha-catenin binding,8,4,0.4,0.00036
4,5,Lamp5_M_P120_CORT_MF,M,Lamp5,P120,CORT,MF,GO:0030235,nitric-oxide synthase regulator activity,8,4,0.4,0.00036
0,1,Astro_M_P120_CORT_BP,M,Astro,P120,CORT,BP,GO:0022010,central nervous system myelination,23,2,0.03,0.00048
1,2,Astro_M_P120_CORT_BP,M,Astro,P120,CORT,BP,GO:0098990,AMPA selective glutamate receptor signaling pathway,1,1,0.0,0.00143
2,3,Astro_M_P120_CORT_BP,M,Astro,P120,CORT,BP,GO:0060311,negative regulation of elastin catabolic process,1,1,0.0,0.00143
3,4,Astro_M_P120_CORT_BP,M,Astro,P120,CORT,BP,GO:1905663,positive regulation of telomerase RNA reverse transcriptase activity,2,1,0.0,0.00286
4,5,Astro_M_P120_CORT_BP,M,Astro,P120,CORT,BP,GO:0099557,"trans-synaptic signaling by trans-synaptic complex, modulating synaptic transmission",2,1,0.0,0.00286
0,1,Astro_M_P120_CORT_CC,M,Astro,P120,CORT,CC,GO:0043209,myelin sheath,196,6,0.28,4e-06
1,2,Astro_M_P120_CORT_CC,M,Astro,P120,CORT,CC,GO:0022625,cytosolic large ribosomal subunit,52,2,0.07,0.0024
2,3,Astro_M_P120_CORT_CC,M,Astro,P120,CORT,CC,GO:0097453,mesaxon,2,1,0.0,0.0029
3,4,Astro_M_P120_CORT_CC,M,Astro,P120,CORT,CC,GO:0034683,integrin alphav-beta3 complex,3,1,0.0,0.0043
4,5,Astro_M_P120_CORT_CC,M,Astro,P120,CORT,CC,GO:0035749,myelin sheath adaxonal region,5,1,0.01,0.0071
0,1,Astro_M_P120_CORT_MF,M,Astro,P120,CORT,MF,GO:0033691,sialic acid binding,2,1,0.0,0.0027
1,2,Astro_M_P120_CORT_MF,M,Astro,P120,CORT,MF,GO:1905576,ganglioside GT1b binding,3,1,0.0,0.0041
2,3,Astro_M_P120_CORT_MF,M,Astro,P120,CORT,MF,GO:0008073,ornithine decarboxylase inhibitor activity,3,1,0.0,0.0041
3,4,Astro_M_P120_CORT_MF,M,Astro,P120,CORT,MF,GO:0042802,identical protein binding,1659,7,2.27,0.0043
4,5,Astro_M_P120_CORT_MF,M,Astro,P120,CORT,MF,GO:0031800,type 3 metabotropic glutamate receptor binding,4,1,0.01,0.0055
0,1,Peri_M_P120_CORT_BP,M,Peri,P120,CORT,BP,GO:0000002,mitochondrial genome maintenance,22,0,0.0,1
1,2,Peri_M_P120_CORT_BP,M,Peri,P120,CORT,BP,GO:0000003,reproduction,809,0,0.0,1
2,3,Peri_M_P120_CORT_BP,M,Peri,P120,CORT,BP,GO:0000012,single strand break repair,11,0,0.0,1
3,4,Peri_M_P120_CORT_BP,M,Peri,P120,CORT,BP,GO:0000018,regulation of DNA recombination,67,0,0.0,1
4,5,Peri_M_P120_CORT_BP,M,Peri,P120,CORT,BP,GO:0000019,regulation of mitotic recombination,4,0,0.0,1
0,1,Peri_M_P120_CORT_CC,M,Peri,P120,CORT,CC,GO:0000015,phosphopyruvate hydratase complex,3,0,0.0,1
1,2,Peri_M_P120_CORT_CC,M,Peri,P120,CORT,CC,GO:0000109,nucleotide-excision repair complex,12,0,0.0,1
2,3,Peri_M_P120_CORT_CC,M,Peri,P120,CORT,CC,GO:0000110,nucleotide-excision repair factor 1 complex,2,0,0.0,1
3,4,Peri_M_P120_CORT_CC,M,Peri,P120,CORT,CC,GO:0000111,nucleotide-excision repair factor 2 complex,1,0,0.0,1
4,5,Peri_M_P120_CORT_CC,M,Peri,P120,CORT,CC,GO:0000112,nucleotide-excision repair factor 3 complex,1,0,0.0,1
0,1,Peri_M_P120_CORT_MF,M,Peri,P120,CORT,MF,GO:0000009,"alpha-1,6-mannosyltransferase activity",1,0,0.0,1
1,2,Peri_M_P120_CORT_MF,M,Peri,P120,CORT,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
2,3,Peri_M_P120_CORT_MF,M,Peri,P120,CORT,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,10,0,0.0,1
3,4,Peri_M_P120_CORT_MF,M,Peri,P120,CORT,MF,GO:0000026,"alpha-1,2-mannosyltransferase activity",4,0,0.0,1
4,5,Peri_M_P120_CORT_MF,M,Peri,P120,CORT,MF,GO:0000030,mannosyltransferase activity,25,0,0.0,1
0,1,Endo_M_P120_CORT_BP,M,Endo,P120,CORT,BP,GO:0000002,mitochondrial genome maintenance,18,0,0.0,1
1,2,Endo_M_P120_CORT_BP,M,Endo,P120,CORT,BP,GO:0000003,reproduction,728,0,0.0,1
2,3,Endo_M_P120_CORT_BP,M,Endo,P120,CORT,BP,GO:0000012,single strand break repair,10,0,0.0,1
3,4,Endo_M_P120_CORT_BP,M,Endo,P120,CORT,BP,GO:0000018,regulation of DNA recombination,52,0,0.0,1
4,5,Endo_M_P120_CORT_BP,M,Endo,P120,CORT,BP,GO:0000019,regulation of mitotic recombination,4,0,0.0,1
0,1,Endo_M_P120_CORT_CC,M,Endo,P120,CORT,CC,GO:0000015,phosphopyruvate hydratase complex,3,0,0.0,1
1,2,Endo_M_P120_CORT_CC,M,Endo,P120,CORT,CC,GO:0000109,nucleotide-excision repair complex,12,0,0.0,1
2,3,Endo_M_P120_CORT_CC,M,Endo,P120,CORT,CC,GO:0000110,nucleotide-excision repair factor 1 complex,3,0,0.0,1
3,4,Endo_M_P120_CORT_CC,M,Endo,P120,CORT,CC,GO:0000111,nucleotide-excision repair factor 2 complex,1,0,0.0,1
4,5,Endo_M_P120_CORT_CC,M,Endo,P120,CORT,CC,GO:0000112,nucleotide-excision repair factor 3 complex,1,0,0.0,1
0,1,Endo_M_P120_CORT_MF,M,Endo,P120,CORT,MF,GO:0000009,"alpha-1,6-mannosyltransferase activity",1,0,0.0,1
1,2,Endo_M_P120_CORT_MF,M,Endo,P120,CORT,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
2,3,Endo_M_P120_CORT_MF,M,Endo,P120,CORT,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,9,0,0.0,1
3,4,Endo_M_P120_CORT_MF,M,Endo,P120,CORT,MF,GO:0000026,"alpha-1,2-mannosyltransferase activity",3,0,0.0,1
4,5,Endo_M_P120_CORT_MF,M,Endo,P120,CORT,MF,GO:0000030,mannosyltransferase activity,23,0,0.0,1
0,1,L2_3_IT_F_E18_WB_BP,F,L2_3_IT,E18,WB,BP,GO:0035910,ascending aorta morphogenesis,1,1,0.0,0.00042
1,2,L2_3_IT_F_E18_WB_BP,F,L2_3_IT,E18,WB,BP,GO:0045588,positive regulation of gamma-delta T cell differentiation,1,1,0.0,0.00042
2,3,L2_3_IT_F_E18_WB_BP,F,L2_3_IT,E18,WB,BP,GO:2000761,positive regulation of N-terminal peptidyl-lysine acetylation,1,1,0.0,0.00042
3,4,L2_3_IT_F_E18_WB_BP,F,L2_3_IT,E18,WB,BP,GO:0003289,atrial septum primum morphogenesis,2,1,0.0,0.00085
4,5,L2_3_IT_F_E18_WB_BP,F,L2_3_IT,E18,WB,BP,GO:2000255,negative regulation of male germ cell proliferation,3,1,0.0,0.00127
0,1,L2_3_IT_F_E18_WB_CC,F,L2_3_IT,E18,WB,CC,GO:0005615,extracellular space,289,2,0.12,0.0048
1,2,L2_3_IT_F_E18_WB_CC,F,L2_3_IT,E18,WB,CC,GO:0005791,rough endoplasmic reticulum,49,1,0.02,0.0205
2,3,L2_3_IT_F_E18_WB_CC,F,L2_3_IT,E18,WB,CC,GO:0005667,transcription regulator complex,201,1,0.08,0.0824
3,4,L2_3_IT_F_E18_WB_CC,F,L2_3_IT,E18,WB,CC,GO:0005654,nucleoplasm,1789,2,0.75,0.1579
4,5,L2_3_IT_F_E18_WB_CC,F,L2_3_IT,E18,WB,CC,GO:0031981,nuclear lumen,1985,2,0.84,0.1901
0,1,L2_3_IT_F_E18_WB_MF,F,L2_3_IT,E18,WB,MF,GO:0004667,prostaglandin-D synthase activity,2,1,0.0,0.00086
1,2,L2_3_IT_F_E18_WB_MF,F,L2_3_IT,E18,WB,MF,GO:0005501,retinoid binding,5,1,0.0,0.00215
2,3,L2_3_IT_F_E18_WB_MF,F,L2_3_IT,E18,WB,MF,GO:0005520,insulin-like growth factor binding,11,1,0.0,0.00473
3,4,L2_3_IT_F_E18_WB_MF,F,L2_3_IT,E18,WB,MF,GO:0005504,fatty acid binding,17,1,0.01,0.00731
4,5,L2_3_IT_F_E18_WB_MF,F,L2_3_IT,E18,WB,MF,GO:0035198,miRNA binding,22,1,0.01,0.00945
0,1,L6_F_E18_WB_BP,F,L6,E18,WB,BP,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,25,3,0.16,0.00053
1,2,L6_F_E18_WB_BP,F,L6,E18,WB,BP,GO:0001764,neuron migration,118,5,0.77,0.00094
2,3,L6_F_E18_WB_BP,F,L6,E18,WB,BP,GO:0007411,axon guidance,136,5,0.88,0.00177
3,4,L6_F_E18_WB_BP,F,L6,E18,WB,BP,GO:0099545,trans-synaptic signaling by trans-synaptic complex,10,2,0.06,0.0018
4,5,L6_F_E18_WB_BP,F,L6,E18,WB,BP,GO:0097090,presynaptic membrane organization,10,2,0.06,0.0018
0,1,L6_F_E18_WB_CC,F,L6,E18,WB,CC,GO:0022627,cytosolic small ribosomal subunit,39,4,0.25,0.00011
1,2,L6_F_E18_WB_CC,F,L6,E18,WB,CC,GO:0044224,juxtaparanode region of axon,10,2,0.06,0.00178
2,3,L6_F_E18_WB_CC,F,L6,E18,WB,CC,GO:0031515,tRNA (m1A) methyltransferase complex,1,1,0.01,0.00646
3,4,L6_F_E18_WB_CC,F,L6,E18,WB,CC,GO:0097060,synaptic membrane,285,6,1.84,0.00951
4,5,L6_F_E18_WB_CC,F,L6,E18,WB,CC,GO:0098686,hippocampal mossy fiber to CA3 synapse,25,2,0.16,0.01115
0,1,L6_F_E18_WB_MF,F,L6,E18,WB,MF,GO:0003735,structural constituent of ribosome,125,5,0.79,0.0011
1,2,L6_F_E18_WB_MF,F,L6,E18,WB,MF,GO:0005008,hepatocyte growth factor-activated receptor activity,1,1,0.01,0.0063
2,3,L6_F_E18_WB_MF,F,L6,E18,WB,MF,GO:0005055,laminin receptor activity,1,1,0.01,0.0063
3,4,L6_F_E18_WB_MF,F,L6,E18,WB,MF,GO:0004667,prostaglandin-D synthase activity,2,1,0.01,0.0126
4,5,L6_F_E18_WB_MF,F,L6,E18,WB,MF,GO:0046982,protein heterodimerization activity,154,4,0.97,0.0157
0,1,Sst_F_E18_WB_BP,F,Sst,E18,WB,BP,GO:0000002,mitochondrial genome maintenance,12,0,0.0,1
1,2,Sst_F_E18_WB_BP,F,Sst,E18,WB,BP,GO:0000003,reproduction,478,0,0.0,1
2,3,Sst_F_E18_WB_BP,F,Sst,E18,WB,BP,GO:0000012,single strand break repair,5,0,0.0,1
3,4,Sst_F_E18_WB_BP,F,Sst,E18,WB,BP,GO:0000018,regulation of DNA recombination,35,0,0.0,1
4,5,Sst_F_E18_WB_BP,F,Sst,E18,WB,BP,GO:0000019,regulation of mitotic recombination,1,0,0.0,1
0,1,Sst_F_E18_WB_CC,F,Sst,E18,WB,CC,GO:0000015,phosphopyruvate hydratase complex,2,0,0.0,1
1,2,Sst_F_E18_WB_CC,F,Sst,E18,WB,CC,GO:0000109,nucleotide-excision repair complex,4,0,0.0,1
2,3,Sst_F_E18_WB_CC,F,Sst,E18,WB,CC,GO:0000110,nucleotide-excision repair factor 1 complex,1,0,0.0,1
3,4,Sst_F_E18_WB_CC,F,Sst,E18,WB,CC,GO:0000118,histone deacetylase complex,45,0,0.0,1
4,5,Sst_F_E18_WB_CC,F,Sst,E18,WB,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1
0,1,Sst_F_E18_WB_MF,F,Sst,E18,WB,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
1,2,Sst_F_E18_WB_MF,F,Sst,E18,WB,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
2,3,Sst_F_E18_WB_MF,F,Sst,E18,WB,MF,GO:0000030,mannosyltransferase activity,10,0,0.0,1
3,4,Sst_F_E18_WB_MF,F,Sst,E18,WB,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
4,5,Sst_F_E18_WB_MF,F,Sst,E18,WB,MF,GO:0000035,acyl binding,1,0,0.0,1
0,1,L5_F_E18_WB_BP,F,L5,E18,WB,BP,GO:0007411,axon guidance,136,11,1.85,6.2e-05
1,2,L5_F_E18_WB_BP,F,L5,E18,WB,BP,GO:1902340,negative regulation of chromosome condensation,2,2,0.03,0.00018
2,3,L5_F_E18_WB_BP,F,L5,E18,WB,BP,GO:0035441,cell migration involved in vasculogenesis,3,2,0.04,0.00054
3,4,L5_F_E18_WB_BP,F,L5,E18,WB,BP,GO:0031508,pericentric heterochromatin assembly,3,2,0.04,0.00054
4,5,L5_F_E18_WB_BP,F,L5,E18,WB,BP,GO:1902669,positive regulation of axon guidance,3,2,0.04,0.00054
0,1,L5_F_E18_WB_CC,F,L5,E18,WB,CC,GO:0022627,cytosolic small ribosomal subunit,39,5,0.52,0.00015
1,2,L5_F_E18_WB_CC,F,L5,E18,WB,CC,GO:0043527,tRNA methyltransferase complex,2,2,0.03,0.00018
2,3,L5_F_E18_WB_CC,F,L5,E18,WB,CC,GO:0061202,clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane,2,2,0.03,0.00018
3,4,L5_F_E18_WB_CC,F,L5,E18,WB,CC,GO:0042788,polysomal ribosome,34,4,0.45,0.00102
4,5,L5_F_E18_WB_CC,F,L5,E18,WB,CC,GO:0000275,"mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)",5,2,0.07,0.00172
0,1,L5_F_E18_WB_MF,F,L5,E18,WB,MF,GO:0004351,glutamate decarboxylase activity,2,2,0.03,0.00018
1,2,L5_F_E18_WB_MF,F,L5,E18,WB,MF,GO:0031492,nucleosomal DNA binding,5,2,0.07,0.00176
2,3,L5_F_E18_WB_MF,F,L5,E18,WB,MF,GO:0032561,guanyl ribonucleotide binding,184,8,2.48,0.00327
3,4,L5_F_E18_WB_MF,F,L5,E18,WB,MF,GO:0016208,AMP binding,7,2,0.09,0.00362
4,5,L5_F_E18_WB_MF,F,L5,E18,WB,MF,GO:0003729,mRNA binding,202,8,2.73,0.00575
0,1,L4_F_E18_WB_BP,F,L4,E18,WB,BP,GO:0048483,autonomic nervous system development,16,2,0.08,0.0026
1,2,L4_F_E18_WB_BP,F,L4,E18,WB,BP,GO:0022010,central nervous system myelination,18,2,0.09,0.0033
2,3,L4_F_E18_WB_BP,F,L4,E18,WB,BP,GO:1905517,macrophage migration,20,2,0.1,0.004
3,4,L4_F_E18_WB_BP,F,L4,E18,WB,BP,GO:0060465,pharynx development,1,1,0.0,0.0048
4,5,L4_F_E18_WB_BP,F,L4,E18,WB,BP,GO:0035645,enteric smooth muscle cell differentiation,1,1,0.0,0.0048
0,1,L4_F_E18_WB_CC,F,L4,E18,WB,CC,GO:0016021,integral component of membrane,1763,16,8.17,0.0053
1,2,L4_F_E18_WB_CC,F,L4,E18,WB,CC,GO:0030426,growth cone,162,4,0.75,0.0063
2,3,L4_F_E18_WB_CC,F,L4,E18,WB,CC,GO:0099066,integral component of neuronal dense core vesicle membrane,2,1,0.01,0.0092
3,4,L4_F_E18_WB_CC,F,L4,E18,WB,CC,GO:0005918,septate junction,2,1,0.01,0.0092
4,5,L4_F_E18_WB_CC,F,L4,E18,WB,CC,GO:0044393,microspike,2,1,0.01,0.0092
0,1,L4_F_E18_WB_MF,F,L4,E18,WB,MF,GO:0004420,hydroxymethylglutaryl-CoA reductase (NADPH) activity,1,1,0.0,0.0046
1,2,L4_F_E18_WB_MF,F,L4,E18,WB,MF,GO:0004962,endothelin receptor activity,1,1,0.0,0.0046
2,3,L4_F_E18_WB_MF,F,L4,E18,WB,MF,GO:0120225,coenzyme A binding,2,1,0.01,0.0092
3,4,L4_F_E18_WB_MF,F,L4,E18,WB,MF,GO:0004667,prostaglandin-D synthase activity,2,1,0.01,0.0092
4,5,L4_F_E18_WB_MF,F,L4,E18,WB,MF,GO:0008489,"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity",2,1,0.01,0.0092
0,1,Pvalb_F_E18_WB_BP,F,Pvalb,E18,WB,BP,GO:0000002,mitochondrial genome maintenance,12,0,0.0,1
1,2,Pvalb_F_E18_WB_BP,F,Pvalb,E18,WB,BP,GO:0000003,reproduction,477,0,0.0,1
2,3,Pvalb_F_E18_WB_BP,F,Pvalb,E18,WB,BP,GO:0000012,single strand break repair,5,0,0.0,1
3,4,Pvalb_F_E18_WB_BP,F,Pvalb,E18,WB,BP,GO:0000018,regulation of DNA recombination,35,0,0.0,1
4,5,Pvalb_F_E18_WB_BP,F,Pvalb,E18,WB,BP,GO:0000019,regulation of mitotic recombination,1,0,0.0,1
0,1,Pvalb_F_E18_WB_CC,F,Pvalb,E18,WB,CC,GO:0000015,phosphopyruvate hydratase complex,2,0,0.0,1
1,2,Pvalb_F_E18_WB_CC,F,Pvalb,E18,WB,CC,GO:0000109,nucleotide-excision repair complex,4,0,0.0,1
2,3,Pvalb_F_E18_WB_CC,F,Pvalb,E18,WB,CC,GO:0000110,nucleotide-excision repair factor 1 complex,1,0,0.0,1
3,4,Pvalb_F_E18_WB_CC,F,Pvalb,E18,WB,CC,GO:0000118,histone deacetylase complex,45,0,0.0,1
4,5,Pvalb_F_E18_WB_CC,F,Pvalb,E18,WB,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1
0,1,Pvalb_F_E18_WB_MF,F,Pvalb,E18,WB,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
1,2,Pvalb_F_E18_WB_MF,F,Pvalb,E18,WB,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
2,3,Pvalb_F_E18_WB_MF,F,Pvalb,E18,WB,MF,GO:0000030,mannosyltransferase activity,10,0,0.0,1
3,4,Pvalb_F_E18_WB_MF,F,Pvalb,E18,WB,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
4,5,Pvalb_F_E18_WB_MF,F,Pvalb,E18,WB,MF,GO:0000035,acyl binding,1,0,0.0,1
0,1,Sncg_F_E18_WB_BP,F,Sncg,E18,WB,BP,GO:0000002,mitochondrial genome maintenance,12,0,0.0,1
1,2,Sncg_F_E18_WB_BP,F,Sncg,E18,WB,BP,GO:0000003,reproduction,460,0,0.0,1
2,3,Sncg_F_E18_WB_BP,F,Sncg,E18,WB,BP,GO:0000012,single strand break repair,5,0,0.0,1
3,4,Sncg_F_E18_WB_BP,F,Sncg,E18,WB,BP,GO:0000018,regulation of DNA recombination,35,0,0.0,1
4,5,Sncg_F_E18_WB_BP,F,Sncg,E18,WB,BP,GO:0000019,regulation of mitotic recombination,1,0,0.0,1
0,1,Sncg_F_E18_WB_CC,F,Sncg,E18,WB,CC,GO:0000015,phosphopyruvate hydratase complex,2,0,0.0,1
1,2,Sncg_F_E18_WB_CC,F,Sncg,E18,WB,CC,GO:0000109,nucleotide-excision repair complex,4,0,0.0,1
2,3,Sncg_F_E18_WB_CC,F,Sncg,E18,WB,CC,GO:0000110,nucleotide-excision repair factor 1 complex,1,0,0.0,1
3,4,Sncg_F_E18_WB_CC,F,Sncg,E18,WB,CC,GO:0000118,histone deacetylase complex,45,0,0.0,1
4,5,Sncg_F_E18_WB_CC,F,Sncg,E18,WB,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1
0,1,Sncg_F_E18_WB_MF,F,Sncg,E18,WB,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
1,2,Sncg_F_E18_WB_MF,F,Sncg,E18,WB,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
2,3,Sncg_F_E18_WB_MF,F,Sncg,E18,WB,MF,GO:0000030,mannosyltransferase activity,10,0,0.0,1
3,4,Sncg_F_E18_WB_MF,F,Sncg,E18,WB,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
4,5,Sncg_F_E18_WB_MF,F,Sncg,E18,WB,MF,GO:0000035,acyl binding,1,0,0.0,1
0,1,Non_neuronal_F_E18_WB_BP,F,Non_neuronal,E18,WB,BP,GO:0007420,brain development,352,4,0.4,0.00037
1,2,Non_neuronal_F_E18_WB_BP,F,Non_neuronal,E18,WB,BP,GO:0007628,adult walking behavior,29,2,0.03,0.00045
2,3,Non_neuronal_F_E18_WB_BP,F,Non_neuronal,E18,WB,BP,GO:0070105,positive regulation of interleukin-6-mediated signaling pathway,1,1,0.0,0.00114
3,4,Non_neuronal_F_E18_WB_BP,F,Non_neuronal,E18,WB,BP,GO:0003226,right ventricular compact myocardium morphogenesis,1,1,0.0,0.00114
4,5,Non_neuronal_F_E18_WB_BP,F,Non_neuronal,E18,WB,BP,GO:0003326,pancreatic A cell fate commitment,1,1,0.0,0.00114
0,1,Non_neuronal_F_E18_WB_CC,F,Non_neuronal,E18,WB,CC,GO:0032809,neuronal cell body membrane,24,1,0.03,0.027
1,2,Non_neuronal_F_E18_WB_CC,F,Non_neuronal,E18,WB,CC,GO:0044298,cell body membrane,26,1,0.03,0.029
2,3,Non_neuronal_F_E18_WB_CC,F,Non_neuronal,E18,WB,CC,GO:0030175,filopodium,58,1,0.07,0.064
3,4,Non_neuronal_F_E18_WB_CC,F,Non_neuronal,E18,WB,CC,GO:0043025,neuronal cell body,461,2,0.52,0.091
4,5,Non_neuronal_F_E18_WB_CC,F,Non_neuronal,E18,WB,CC,GO:0090575,RNA polymerase II transcription regulator complex,85,1,0.1,0.092
0,1,Non_neuronal_F_E18_WB_MF,F,Non_neuronal,E18,WB,MF,GO:0005043,netrin receptor activity involved in chemorepulsion,1,1,0.0,0.0012
1,2,Non_neuronal_F_E18_WB_MF,F,Non_neuronal,E18,WB,MF,GO:0102140,heparan sulfate N-deacetylase activity,1,1,0.0,0.0012
2,3,Non_neuronal_F_E18_WB_MF,F,Non_neuronal,E18,WB,MF,GO:0015016,[heparan sulfate]-glucosamine N-sulfotransferase activity,2,1,0.0,0.0023
3,4,Non_neuronal_F_E18_WB_MF,F,Non_neuronal,E18,WB,MF,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,358,3,0.41,0.0063
4,5,Non_neuronal_F_E18_WB_MF,F,Non_neuronal,E18,WB,MF,GO:0001228,"DNA-binding transcription activator activity, RNA polymerase II-specific",150,2,0.17,0.012
0,1,Oligo_F_E18_WB_BP,F,Oligo,E18,WB,BP,GO:0000002,mitochondrial genome maintenance,12,0,0.0,1
1,2,Oligo_F_E18_WB_BP,F,Oligo,E18,WB,BP,GO:0000003,reproduction,463,0,0.0,1
2,3,Oligo_F_E18_WB_BP,F,Oligo,E18,WB,BP,GO:0000012,single strand break repair,5,0,0.0,1
3,4,Oligo_F_E18_WB_BP,F,Oligo,E18,WB,BP,GO:0000018,regulation of DNA recombination,35,0,0.0,1
4,5,Oligo_F_E18_WB_BP,F,Oligo,E18,WB,BP,GO:0000019,regulation of mitotic recombination,1,0,0.0,1
0,1,Oligo_F_E18_WB_CC,F,Oligo,E18,WB,CC,GO:0000015,phosphopyruvate hydratase complex,2,0,0.0,1
1,2,Oligo_F_E18_WB_CC,F,Oligo,E18,WB,CC,GO:0000109,nucleotide-excision repair complex,4,0,0.0,1
2,3,Oligo_F_E18_WB_CC,F,Oligo,E18,WB,CC,GO:0000110,nucleotide-excision repair factor 1 complex,1,0,0.0,1
3,4,Oligo_F_E18_WB_CC,F,Oligo,E18,WB,CC,GO:0000118,histone deacetylase complex,45,0,0.0,1
4,5,Oligo_F_E18_WB_CC,F,Oligo,E18,WB,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1
0,1,Oligo_F_E18_WB_MF,F,Oligo,E18,WB,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
1,2,Oligo_F_E18_WB_MF,F,Oligo,E18,WB,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
2,3,Oligo_F_E18_WB_MF,F,Oligo,E18,WB,MF,GO:0000030,mannosyltransferase activity,10,0,0.0,1
3,4,Oligo_F_E18_WB_MF,F,Oligo,E18,WB,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
4,5,Oligo_F_E18_WB_MF,F,Oligo,E18,WB,MF,GO:0000035,acyl binding,1,0,0.0,1
0,1,Vip_F_E18_WB_BP,F,Vip,E18,WB,BP,GO:0000002,mitochondrial genome maintenance,12,0,0.0,1
1,2,Vip_F_E18_WB_BP,F,Vip,E18,WB,BP,GO:0000003,reproduction,476,0,0.0,1
2,3,Vip_F_E18_WB_BP,F,Vip,E18,WB,BP,GO:0000012,single strand break repair,5,0,0.0,1
3,4,Vip_F_E18_WB_BP,F,Vip,E18,WB,BP,GO:0000018,regulation of DNA recombination,35,0,0.0,1
4,5,Vip_F_E18_WB_BP,F,Vip,E18,WB,BP,GO:0000019,regulation of mitotic recombination,1,0,0.0,1
0,1,Vip_F_E18_WB_CC,F,Vip,E18,WB,CC,GO:0000015,phosphopyruvate hydratase complex,2,0,0.0,1
1,2,Vip_F_E18_WB_CC,F,Vip,E18,WB,CC,GO:0000109,nucleotide-excision repair complex,4,0,0.0,1
2,3,Vip_F_E18_WB_CC,F,Vip,E18,WB,CC,GO:0000110,nucleotide-excision repair factor 1 complex,1,0,0.0,1
3,4,Vip_F_E18_WB_CC,F,Vip,E18,WB,CC,GO:0000118,histone deacetylase complex,45,0,0.0,1
4,5,Vip_F_E18_WB_CC,F,Vip,E18,WB,CC,GO:0000120,RNA polymerase I transcription regulator complex,5,0,0.0,1
0,1,Vip_F_E18_WB_MF,F,Vip,E18,WB,MF,GO:0000010,trans-hexaprenyltranstransferase activity,2,0,0.0,1
1,2,Vip_F_E18_WB_MF,F,Vip,E18,WB,MF,GO:0000014,single-stranded DNA endodeoxyribonuclease activity,3,0,0.0,1
2,3,Vip_F_E18_WB_MF,F,Vip,E18,WB,MF,GO:0000030,mannosyltransferase activity,10,0,0.0,1
3,4,Vip_F_E18_WB_MF,F,Vip,E18,WB,MF,GO:0000033,"alpha-1,3-mannosyltransferase activity",1,0,0.0,1
4,5,Vip_F_E18_WB_MF,F,Vip,E18,WB,MF,GO:0000035,acyl binding,1,0,0.0,1
0,1,Lamp5_F_E18_WB_BP,F,Lamp5,E18,WB,BP,GO:1901509,regulation of endothelial tube morphogenesis,1,1,0.0,0.0016
1,2,Lamp5_F_E18_WB_BP,F,Lamp5,E18,WB,BP,GO:0032745,positive regulation of interleukin-21 production,1,1,0.0,0.0016
2,3,Lamp5_F_E18_WB_BP,F,Lamp5,E18,WB,BP,GO:0021527,spinal cord association neuron differentiation,1,1,0.0,0.0016
3,4,Lamp5_F_E18_WB_BP,F,Lamp5,E18,WB,BP,GO:0021514,ventral spinal cord interneuron differentiation,1,1,0.0,0.0016
4,5,Lamp5_F_E18_WB_BP,F,Lamp5,E18,WB,BP,GO:1901250,negative regulation of lung goblet cell differentiation,1,1,0.0,0.0016
