"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","db","module"
"Mast Cell Degranulation (GO:0043303)","1/10",0.0489003911418305,0.193191175380539,0,0,22.324354657688,67.3742300304506,"KIT","GO_Biological_Process_2023","green"
"Megakaryocyte Development (GO:0035855)","1/10",0.0489003911418305,0.193191175380539,0,0,22.324354657688,67.3742300304506,"KIT","GO_Biological_Process_2023","green"
"Regulation Of Synapse Maturation (GO:0090128)","1/10",0.0489003911418305,0.193191175380539,0,0,22.324354657688,67.3742300304506,"RELN","GO_Biological_Process_2023","green"
"Columnar/Cuboidal Epithelial Cell Differentiation (GO:0002065)","1/10",0.0489003911418305,0.193191175380539,0,0,22.324354657688,67.3742300304506,"NPY","GO_Biological_Process_2023","green"
"Positive Regulation Of Chondrocyte Differentiation (GO:0032332)","1/10",0.0489003911418305,0.193191175380539,0,0,22.324354657688,67.3742300304506,"SOX6","GO_Biological_Process_2023","green"
"Synapse Assembly (GO:0007416)","2/71",0.0492185490137595,0.193191175380539,0,0,5.86542443064182,17.6636360143545,"DNER;LGI2","GO_Biological_Process_2023","green"
"Positive Regulation Of Secretion By Cell (GO:1903532)","2/73",0.051720345286075,0.194722101542443,0,0,5.699626329405,16.8817463030563,"ACHE;RAB27B","GO_Biological_Process_2023","green"
"Protein Tetramerization (GO:0051262)","2/73",0.051720345286075,0.194722101542443,0,0,5.699626329405,16.8817463030563,"KCNC1;HCN1","GO_Biological_Process_2023","green"
"Epithelial Cell-Cell Adhesion (GO:0090136)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"KIT","GO_Biological_Process_2023","green"
"Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"KCNAB1","GO_Biological_Process_2023","green"
"Neurotransmitter Biosynthetic Process (GO:0042136)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"GAD1","GO_Biological_Process_2023","green"
"Neurotransmitter Uptake (GO:0001504)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"SLC38A1","GO_Biological_Process_2023","green"
"Regulation Of Phospholipase C Activity (GO:1900274)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"KIT","GO_Biological_Process_2023","green"
"Mast Cell Mediated Immunity (GO:0002448)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"KIT","GO_Biological_Process_2023","green"
"Melanocyte Differentiation (GO:0030318)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"KIT","GO_Biological_Process_2023","green"
"Pyrimidine Nucleobase Metabolic Process (GO:0006206)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"DPYSL5","GO_Biological_Process_2023","green"
"Response To Nitric Oxide (GO:0071731)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"KCNC2","GO_Biological_Process_2023","green"
"Digestive System Development (GO:0055123)","1/11",0.0536582567508638,0.194722101542443,0,0,20.0909090909091,58.7683184218827,"KIT","GO_Biological_Process_2023","green"
"Generation Of Neurons (GO:0048699)","3/172",0.0552127694919147,0.19788406944206,0,0,3.61087049350332,10.4591067236381,"RELN;DNER;ASTN2","GO_Biological_Process_2023","green"
"Regulation Of Neuron Projection Development (GO:0010975)","3/174",0.0567733697817361,0.19788406944206,0,0,3.56827636100561,10.2362712387518,"RELN;RUFY3;SERPINI1","GO_Biological_Process_2023","green"
"Chloride Transport (GO:0006821)","2/77",0.0568570608364097,0.19788406944206,0,0,5.39455782312925,15.4673563823572,"SLC6A1;GABRG3","GO_Biological_Process_2023","green"
"Spinal Cord Development (GO:0021510)","1/12",0.0583925585800791,0.19788406944206,0,0,18.2635445362718,51.8788186041542,"RELN","GO_Biological_Process_2023","green"
"Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628)","1/12",0.0583925585800791,0.19788406944206,0,0,18.2635445362718,51.8788186041542,"SORBS1","GO_Biological_Process_2023","green"
"Negative Regulation Of Locomotion (GO:0040013)","1/12",0.0583925585800791,0.19788406944206,0,0,18.2635445362718,51.8788186041542,"SPOCK3","GO_Biological_Process_2023","green"
"Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)","1/12",0.0583925585800791,0.19788406944206,0,0,18.2635445362718,51.8788186041542,"TNRC6A","GO_Biological_Process_2023","green"
"Calcium Ion Import (GO:0070509)","1/12",0.0583925585800791,0.19788406944206,0,0,18.2635445362718,51.8788186041542,"TRPC4","GO_Biological_Process_2023","green"
"Dendrite Self-Avoidance (GO:0070593)","1/12",0.0583925585800791,0.19788406944206,0,0,18.2635445362718,51.8788186041542,"CNTN6","GO_Biological_Process_2023","green"
"Detection Of Calcium Ion (GO:0005513)","1/12",0.0583925585800791,0.19788406944206,0,0,18.2635445362718,51.8788186041542,"KCNMB2","GO_Biological_Process_2023","green"
"Sodium Ion Export Across Plasma Membrane (GO:0036376)","1/12",0.0583925585800791,0.19788406944206,0,0,18.2635445362718,51.8788186041542,"ATP1A3","GO_Biological_Process_2023","green"
"Regulation Of Neuron Differentiation (GO:0045664)","2/79",0.0594897545967717,0.19788406944206,0,0,5.25390935595017,14.8262756693766,"RELN;TCF4","GO_Biological_Process_2023","green"
"Calcium Ion Transmembrane Transport (GO:0070588)","2/80",0.0608217071927091,0.19788406944206,0,0,5.18628990057561,14.520618689889,"SLC24A3;TRPC4","GO_Biological_Process_2023","green"
"Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"SORBS1","GO_Biological_Process_2023","green"
"Glutamine Metabolic Process (GO:0006541)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"SLC38A1","GO_Biological_Process_2023","green"
"Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"KIT","GO_Biological_Process_2023","green"
"Inhibitory Synapse Assembly (GO:1904862)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"LGI2","GO_Biological_Process_2023","green"
"Intracellular Potassium Ion Homeostasis (GO:0030007)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"ATP1A3","GO_Biological_Process_2023","green"
"Body Fluid Secretion (GO:0007589)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"ERBB4","GO_Biological_Process_2023","green"
"Regulation Of Short-Term Neuronal Synaptic Plasticity (GO:0048172)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"GRIK2","GO_Biological_Process_2023","green"
"Positive Regulation Of Brown Fat Cell Differentiation (GO:0090336)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"VSTM2A","GO_Biological_Process_2023","green"
"Cytoplasmic Sequestering Of Protein (GO:0051220)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"PTPRM","GO_Biological_Process_2023","green"
"Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"ERBB4","GO_Biological_Process_2023","green"
"Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"SORBS1","GO_Biological_Process_2023","green"
"Embryonic Hemopoiesis (GO:0035162)","1/13",0.0631034120924419,0.19788406944206,0,0,16.7407407407407,46.2543391597171,"KIT","GO_Biological_Process_2023","green"
"Positive Regulation Of Glycogen Metabolic Process (GO:0070875)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"SORBS1","GO_Biological_Process_2023","green"
"Stress Fiber Assembly (GO:0043149)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"SORBS1","GO_Biological_Process_2023","green"
"Synaptic Transmission, GABAergic (GO:0051932)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"GABRG3","GO_Biological_Process_2023","green"
"Positive Regulation Of Long-Term Synaptic Potentiation (GO:1900273)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"RELN","GO_Biological_Process_2023","green"
"Neuron Cell-Cell Adhesion (GO:0007158)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"ASTN2","GO_Biological_Process_2023","green"
"Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"TNRC6A","GO_Biological_Process_2023","green"
"Mammary Gland Epithelium Development (GO:0061180)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"ERBB4","GO_Biological_Process_2023","green"
"miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"TNRC6A","GO_Biological_Process_2023","green"
"Centromere Complex Assembly (GO:0034508)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"HJURP","GO_Biological_Process_2023","green"
"Regulation Of Vesicle Size (GO:0097494)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"RAB3B","GO_Biological_Process_2023","green"
"Contractile Actin Filament Bundle Assembly (GO:0030038)","1/14",0.0677909321684321,0.200591630057361,0,0,15.4522144522145,41.5869594433684,"SORBS1","GO_Biological_Process_2023","green"
"Neuron Projection Development (GO:0031175)","3/192",0.0717418991703997,0.210083766544339,0,0,3.22549500900016,8.49814826848241,"CNTNAP2;NPY;PTPRM","GO_Biological_Process_2023","green"
"Glutamine Family Amino Acid Catabolic Process (GO:0009065)","1/15",0.0724552331756038,0.210083766544339,0,0,14.3477633477633,37.6598138369901,"GAD1","GO_Biological_Process_2023","green"
"Negative Regulation Of Synaptic Transmission (GO:0050805)","1/15",0.0724552331756038,0.210083766544339,0,0,14.3477633477633,37.6598138369901,"HCN1","GO_Biological_Process_2023","green"
"Positive Regulation Of Transmembrane Transport (GO:0034764)","1/15",0.0724552331756038,0.210083766544339,0,0,14.3477633477633,37.6598138369901,"SLC38A1","GO_Biological_Process_2023","green"
"Regulation Of Vesicle-Mediated Transport (GO:0060627)","2/89",0.0732536203857354,0.211336694812847,0,0,4.6476659629369,12.1481976031779,"RAB3B;CPLX1","GO_Biological_Process_2023","green"
"Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)","1/16",0.0770964289305897,0.21334544367189,0,0,13.3905723905724,34.3159973270839,"KIT","GO_Biological_Process_2023","green"
"Neuron Projection Organization (GO:0106027)","1/16",0.0770964289305897,0.21334544367189,0,0,13.3905723905724,34.3159973270839,"ATP1A3","GO_Biological_Process_2023","green"
"Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064)","1/16",0.0770964289305897,0.21334544367189,0,0,13.3905723905724,34.3159973270839,"ATP1A3","GO_Biological_Process_2023","green"
"Regulation Of Synaptic Transmission, GABAergic (GO:0032228)","1/16",0.0770964289305897,0.21334544367189,0,0,13.3905723905724,34.3159973270839,"SLC38A1","GO_Biological_Process_2023","green"
"Regulation Of NMDA Receptor Activity (GO:2000310)","1/16",0.0770964289305897,0.21334544367189,0,0,13.3905723905724,34.3159973270839,"RELN","GO_Biological_Process_2023","green"
"Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023)","1/16",0.0770964289305897,0.21334544367189,0,0,13.3905723905724,34.3159973270839,"ERBB4","GO_Biological_Process_2023","green"
"Dicarboxylic Acid Catabolic Process (GO:0043649)","1/16",0.0770964289305897,0.21334544367189,0,0,13.3905723905724,34.3159973270839,"GAD1","GO_Biological_Process_2023","green"
"Positive Regulation Of Neuron Projection Development (GO:0010976)","2/92",0.0775653030615549,0.21334544367189,0,0,4.49206349206349,11.484567093173,"RELN;SERPINI1","GO_Biological_Process_2023","green"
"Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"KCNAB1","GO_Biological_Process_2023","green"
"Regulation Of Establishment Of Cell Polarity (GO:2000114)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"RUFY3","GO_Biological_Process_2023","green"
"Negative Regulation Of Striated Muscle Cell Differentiation (GO:0051154)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"SOX6","GO_Biological_Process_2023","green"
"Amyloid Precursor Protein Metabolic Process (GO:0042982)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"ACHE","GO_Biological_Process_2023","green"
"Positive Regulation Of Small GTPase Mediated Signal Transduction (GO:0051057)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"RELN","GO_Biological_Process_2023","green"
"Positive Regulation Of Stem Cell Differentiation (GO:2000738)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"SOX6","GO_Biological_Process_2023","green"
"Base Conversion Or Substitution Editing (GO:0016553)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"ADARB2","GO_Biological_Process_2023","green"
"cGMP-mediated Signaling (GO:0019934)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"KCNC2","GO_Biological_Process_2023","green"
"Central Nervous System Neuron Development (GO:0021954)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"NPY","GO_Biological_Process_2023","green"
"Positive Regulation Of Cartilage Development (GO:0061036)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"SOX6","GO_Biological_Process_2023","green"
"Regulation Of Brown Fat Cell Differentiation (GO:0090335)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"VSTM2A","GO_Biological_Process_2023","green"
"Positive Regulation Of Dendrite Morphogenesis (GO:0050775)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"RELN","GO_Biological_Process_2023","green"
"Regulation Of Cartilage Development (GO:0061035)","1/17",0.0817146326715557,0.21334544367189,0,0,12.5530303030303,31.4393429542943,"SOX6","GO_Biological_Process_2023","green"
"Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)","2/96",0.0834353800745876,0.216525414243009,0,0,4.30004342162397,10.6799440491835,"DLX1;SOX6","GO_Biological_Process_2023","green"
"Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)","1/18",0.0863099571505928,0.216525414243009,0,0,11.8140225787285,28.9421143066093,"RUFY3","GO_Biological_Process_2023","green"
"Vesicle-Mediated Transport In Synapse (GO:0099003)","1/18",0.0863099571505928,0.216525414243009,0,0,11.8140225787285,28.9421143066093,"CPLX1","GO_Biological_Process_2023","green"
"Intracellular Sodium Ion Homeostasis (GO:0006883)","1/18",0.0863099571505928,0.216525414243009,0,0,11.8140225787285,28.9421143066093,"ATP1A3","GO_Biological_Process_2023","green"
"Associative Learning (GO:0008306)","1/18",0.0863099571505928,0.216525414243009,0,0,11.8140225787285,28.9421143066093,"SLC6A1","GO_Biological_Process_2023","green"
"Nitric Oxide Mediated Signal Transduction (GO:0007263)","1/18",0.0863099571505928,0.216525414243009,0,0,11.8140225787285,28.9421143066093,"KCNC2","GO_Biological_Process_2023","green"
"Cellular Response To Inorganic Substance (GO:0071241)","1/18",0.0863099571505928,0.216525414243009,0,0,11.8140225787285,28.9421143066093,"KCNC2","GO_Biological_Process_2023","green"
"Positive Regulation Of CREB Transcription Factor Activity (GO:0032793)","1/18",0.0863099571505928,0.216525414243009,0,0,11.8140225787285,28.9421143066093,"RELN","GO_Biological_Process_2023","green"
"ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)","1/18",0.0863099571505928,0.216525414243009,0,0,11.8140225787285,28.9421143066093,"TNRC6A","GO_Biological_Process_2023","green"
"Protein Complex Oligomerization (GO:0051259)","2/100",0.0894369333512962,0.218496712030732,0,0,4.12369845897543,9.95552171579456,"KCNC1;KCNC2","GO_Biological_Process_2023","green"
"N-glycan Processing (GO:0006491)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"ST8SIA1","GO_Biological_Process_2023","green"
"Glycosphingolipid Biosynthetic Process (GO:0006688)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"ST8SIA1","GO_Biological_Process_2023","green"
"Oligodendrocyte Differentiation (GO:0048709)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"SOX6","GO_Biological_Process_2023","green"
"Protein Heterooligomerization (GO:0051291)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"KCNC2","GO_Biological_Process_2023","green"
"Positive Regulation Of Axon Extension (GO:0045773)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"RUFY3","GO_Biological_Process_2023","green"
"Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"CAMTA1","GO_Biological_Process_2023","green"
"Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"CAMTA1","GO_Biological_Process_2023","green"
"Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"SEMA4G","GO_Biological_Process_2023","green"
"Regulation Of Behavior (GO:0050795)","1/19",0.0908825145361798,0.218496712030732,0,0,11.1571268237935,26.7568838212325,"RELN","GO_Biological_Process_2023","green"
"Positive Regulation Of Lipid Storage (GO:0010884)","1/20",0.0954324164624815,0.222337072235655,0,0,10.5693779904306,24.8310303892707,"VSTM2A","GO_Biological_Process_2023","green"
